10000
2509	50	8	209	19
5742	114	0	499	18
4335	86	5	425	1
6854	137	9	902	2
9448	188	12	1011	2
1538	30	2	51	5
4516	90	5	125	16
5368	107	17	1053	19
2536	50	3	466	4
6778	135	15	1154	14
1675	33	8	56	7
1907	38	2	133	17
5807	116	13	750	16
4156	83	18	172	2
2875	57	10	413	19
1619	32	6	254	14
8088	161	3	1218	3
1403	28	15	151	8
7653	153	0	684	5
938	18	18	52	10
8134	162	13	920	6
4201	84	20	332	14
6511	130	10	263	2
9982	199	0	665	17
1710	34	6	278	13
8312	166	5	511	12
8038	160	14	180	20
2162	43	20	168	8
8422	168	8	790	9
2008	40	14	333	14
2137	42	11	100	15
8486	169	9	182	1
9220	184	7	995	2
9670	193	16	1230	12
2964	59	19	210	19
8032	160	11	975	5
224	4	17	23	19
2391	47	7	368	15
9911	198	20	1611	7
5649	112	11	200	12
5507	110	15	1046	2
5673	113	6	386	14
759	15	16	100	3
8704	174	8	1052	4
996	19	14	47	7
2878	57	3	223	15
8474	169	2	1626	19
6384	127	9	182	0
3848	76	7	355	13
1189	23	16	60	13
5907	118	18	415	18
3721	74	14	93	15
5077	101	11	750	2
3337	66	4	199	17
8942	178	10	897	5
534	10	10	27	14
7758	155	11	1292	18
7175	143	12	250	3
5669	113	3	372	13
4282	85	12	270	2
5346	106	3	354	9
7398	147	13	1138	20
4476	89	18	631	13
2755	55	4	135	19
1898	37	19	272	4
1851	37	15	243	14
7714	154	14	270	13
8757	175	11	1583	0
7844	156	7	669	11
6986	139	6	728	17
676	13	8	103	0
9897	197	11	1843	15
9293	185	4	1561	9
9377	187	2	361	10
159	3	8	13	12
3418	68	12	648	14
424	8	0	35	7
5784	115	0	746	1
9776	195	4	1509	18
1140	22	11	102	1
9845	196	6	859	6
7686	153	9	1256	1
7184	143	15	763	3
3475	69	9	669	12
2730	54	2	425	8
3086	61	11	477	20
516	10	4	11	18
6137	122	12	1054	20
1552	31	10	109	0
7644	152	12	838	8
7591	151	18	1200	10
6040	120	7	1168	20
8028	160	12	160	20
2196	43	7	403	1
2800	56	6	80	20
4377	87	13	106	8
4948	98	15	730	0
3023	60	5	399	14
2655	53	17	116	16
1805	36	7	131	20
9992	199	1	825	11
2192	43	10	238	14
6696	133	15	1275	9
4634	92	10	861	2
4157	83	11	232	12
853	17	13	79	4
9721	194	8	826	18
6165	123	14	837	9
677	13	20	95	15
2543	50	7	464	16
1973	39	3	81	2
9081	181	15	1522	8
6500	130	2	1184	6
5527	110	1	888	0
5697	113	8	1064	2
6769	135	18	771	5
7003	140	17	1328	9
1422	28	4	78	0
4787	95	8	402	13
3782	75	13	512	5
8569	171	9	1005	15
9534	190	8	1491	10
3531	70	2	97	17
9994	199	1	786	17
9407	188	17	1328	10
9421	188	20	1742	1
4739	94	6	597	9
8732	174	14	1662	8
6067	121	0	1077	17
7470	149	9	293	17
831	16	6	37	7
6540	130	0	1016	11
6424	128	4	426	12
4450	89	2	223	5
8247	164	18	980	15
3798	75	13	717	14
1489	29	5	167	0
8963	179	18	1471	18
5170	103	18	425	8
1347	26	3	241	1
7686	153	5	484	4
7066	141	15	1028	1
4673	93	7	614	0
6393	127	0	1220	2
7019	140	1	340	14
9247	184	11	1838	16
926	18	17	67	14
9935	198	5	1831	13
7921	158	8	1004	13
3004	60	4	158	13
2924	58	14	392	1
8270	165	15	385	14
2503	50	9	319	16
2379	47	17	297	3
8697	173	2	366	14
5841	116	16	793	4
1685	33	3	43	12
4146	82	0	744	9
2443	48	16	449	2
4520	90	5	271	9
279	5	13	44	18
3919	78	9	109	15
6733	134	16	895	19
8539	170	16	765	19
2435	48	10	219	10
2304	46	11	71	10
8668	173	3	518	14
851	17	3	80	11
7434	148	1	566	4
4568	91	14	619	18
5020	100	13	326	4
8107	162	14	1084	5
5112	102	9	350	13
3834	76	6	99	13
4908	98	4	102	6
3709	74	7	120	4
9356	187	16	1540	11
2567	51	18	289	18
7654	153	1	955	9
7776	155	7	478	7
2176	43	4	259	5
9222	184	11	1665	19
4764	95	7	835	5
2764	55	19	252	7
4790	95	12	478	2
8331	166	15	826	19
6127	122	1	1003	14
9251	185	3	922	5
6652	133	0	1250	1
9577	191	11	884	0
5713	114	9	195	0
9422	188	11	831	2
4999	99	15	706	5
9673	193	19	1706	20
3757	75	7	231	12
5395	107	8	360	14
8470	169	19	523	3
9802	196	20	1291	15
2870	57	9	524	2
833	16	6	85	10
580	11	4	32	3
2897	57	12	297	1
2106	42	3	121	7
3567	71	7	685	3
6486	129	1	942	20
8467	169	13	937	16
3742	74	7	180	3
1332	26	8	98	1
4172	83	6	378	8
5363	107	7	1050	16
3304	66	17	481	12
5595	111	10	648	1
2162	43	6	247	11
4709	94	9	866	2
8870	177	14	1422	11
6177	123	7	894	11
5829	116	10	314	0
1032	20	9	187	13
1402	28	1	158	1
9225	184	12	221	11
1824	36	0	233	10
9378	187	14	1148	13
2991	59	6	571	6
5909	118	7	674	8
3012	60	7	276	10
6364	127	8	1033	0
6311	126	12	255	5
6149	122	7	654	4
8561	171	9	778	12
5693	113	0	1014	7
8330	166	18	584	11
3535	70	7	86	16
6511	130	19	657	17
497	9	19	90	19
1129	22	19	185	10
5304	106	13	839	20
918	18	19	159	8
9898	197	19	358	7
9772	195	19	464	11
1045	20	2	52	2
2314	46	3	434	2
2280	45	14	341	13
9205	184	3	218	17
678	13	0	84	3
7673	153	2	496	13
9102	182	1	429	1
2191	43	20	257	11
1939	38	11	83	18
9607	192	5	442	19
3541	70	17	206	20
8463	169	17	631	17
342	6	14	21	3
7309	146	20	1255	13
9062	181	0	1757	8
3031	60	1	497	15
6956	139	7	604	4
8062	161	1	1043	19
2909	58	5	95	7
1876	37	11	242	3
8733	174	6	1334	0
6988	139	3	901	7
8720	174	5	919	11
6985	139	6	1147	7
1904	38	8	295	9
3540	70	15	579	13
5763	115	1	449	5
4307	86	8	748	20
5684	113	7	425	8
1487	29	18	248	13
7883	157	6	948	20
1386	27	2	210	3
8987	179	15	1768	9
3968	79	14	337	11
8465	169	17	575	15
5083	101	1	501	10
5225	104	12	279	9
7128	142	14	180	6
7390	147	17	1448	15
1617	32	8	172	0
699	13	13	103	6
5326	106	1	192	0
3500	70	11	574	12
360	7	20	56	13
270	5	14	33	0
8124	162	20	1159	3
8453	169	5	1553	19
449	8	9	71	4
3283	65	7	78	6
3970	79	0	728	3
5299	105	4	208	10
2120	42	12	199	8
7769	155	2	811	18
5222	104	1	255	1
3111	62	10	333	6
7763	155	18	1120	13
9395	187	8	1468	4
6226	124	14	352	10
3864	77	5	109	12
840	16	6	61	13
6289	125	3	1037	5
3976	79	13	237	4
2230	44	7	336	4
201	4	10	27	13
821	16	14	77	17
3233	64	8	474	20
4096	81	11	725	16
5928	118	11	560	7
4680	93	14	679	8
3712	74	10	354	0
4088	81	6	343	6
6219	124	0	989	11
6718	134	7	539	9
6051	121	7	374	20
4267	85	7	212	18
6467	129	14	733	19
1149	22	12	35	15
2696	53	8	411	12
184	3	12	35	18
7192	143	19	357	13
6529	130	8	530	20
8780	175	2	1626	13
424	8	2	14	1
2852	57	11	375	12
4985	99	17	166	16
4133	82	8	476	3
3521	70	18	212	9
8770	175	15	1096	17
7892	157	12	1043	4
2567	51	8	452	12
3008	60	15	410	4
960	19	3	149	3
5101	102	17	760	17
6993	139	18	149	3
2519	50	8	264	1
2743	54	15	517	2
8026	160	14	719	4
1885	37	17	43	6
3318	66	7	128	10
2642	52	20	346	0
4603	92	11	636	3
2508	50	3	216	12
1095	21	7	60	0
7159	143	20	460	6
9337	186	14	349	17
2107	42	5	379	11
9815	196	16	976	16
217	4	8	8	11
7967	159	15	1450	8
8230	164	7	985	15
4290	85	5	681	17
6260	125	3	382	1
3946	78	19	93	12
877	17	3	164	13
221	4	20	33	3
4288	85	7	443	16
7193	143	8	1086	8
7172	143	19	640	0
3639	72	18	452	11
3484	69	12	287	8
9262	185	11	788	17
240	4	11	4	10
9904	198	9	1463	15
9111	182	14	1735	4
2882	57	9	239	7
6440	128	1	874	5
7399	147	19	731	13
5059	101	1	581	12
688	13	9	107	4
4663	93	20	389	12
1369	27	6	83	14
881	17	12	128	20
7386	147	6	669	14
1126	22	13	83	15
5400	108	8	889	20
3721	74	14	577	20
8517	170	0	1566	15
9356	187	15	1181	1
119	2	10	5	2
3102	62	8	312	20
6292	125	13	431	15
4473	89	11	737	6
9628	192	13	1243	1
3565	71	20	264	19
5886	117	17	842	9
8866	177	12	295	20
2423	48	5	444	13
9794	195	1	423	10
4931	98	13	648	2
1125	22	5	175	1
3670	73	13	442	4
7211	144	13	1364	4
6189	123	12	686	3
7152	143	6	756	1
2538	50	8	156	3
5595	111	4	926	6
7011	140	12	1390	1
8030	160	17	1345	20
680	13	18	132	1
7253	145	7	862	7
2878	57	17	223	0
446	8	15	25	6
3336	66	16	598	6
8780	175	6	1717	20
3305	66	1	295	0
7688	153	14	836	7
7543	150	18	334	20
3501	70	20	661	12
6148	122	20	486	5
2583	51	14	387	5
9278	185	18	313	14
7269	145	3	1036	4
9554	191	14	234	19
3334	66	19	238	11
170	3	6	23	1
3627	72	16	148	12
9865	197	9	1560	20
4702	94	11	915	15
6238	124	3	1144	7
5243	104	8	188	19
9496	189	14	1339	3
5620	112	4	201	8
2945	58	11	134	19
7359	147	7	597	14
7226	144	4	797	9
3275	65	2	223	4
1200	24	9	185	16
7936	158	6	521	11
2254	45	16	268	4
5436	108	12	885	2
4440	88	11	817	4
6440	128	12	147	18
4950	99	3	615	10
3950	79	17	570	10
3213	64	1	73	11
4967	99	3	786	12
8897	177	9	1483	14
8927	178	15	605	8
5127	102	7	143	18
6834	136	3	568	9
9686	193	14	1839	8
5156	103	20	784	14
5892	117	0	179	20
7745	154	19	1250	9
4702	94	10	809	14
7466	149	11	161	18
362	7	14	71	19
5587	111	3	426	1
1376	27	10	258	19
4682	93	1	819	8
4056	81	13	158	20
6829	136	0	1210	15
5481	109	20	942	14
5255	105	4	852	11
2488	49	15	139	16
3524	70	17	221	20
5643	112	10	177	10
6649	132	10	217	0
9948	198	7	288	11
3116	62	13	569	4
599	11	7	50	14
7428	148	16	1254	20
1247	24	7	166	10
7400	148	0	1472	8
4289	85	17	370	17
104	2	18	5	9
1523	30	3	297	5
6082	121	2	131	4
5534	110	4	605	11
6751	135	18	621	15
6178	123	17	1048	16
5438	108	10	521	8
6078	121	11	1120	7
1023	20	15	52	10
6637	132	6	264	19
221	4	14	5	13
9809	196	11	1682	14
7634	152	18	1032	14
4797	95	14	135	6
3632	72	6	172	8
6039	120	5	1041	10
6019	120	18	821	17
8914	178	0	255	5
5757	115	13	733	8
5475	109	15	1039	19
4670	93	20	328	9
370	7	16	55	11
7695	153	6	646	19
756	15	1	51	5
7198	143	17	723	2
7466	149	8	887	17
9099	181	15	1350	11
917	18	8	178	3
9299	185	11	1784	18
9297	185	9	1198	1
9059	181	17	360	1
5047	100	15	903	7
2354	47	20	332	12
9457	189	3	1667	11
6008	120	13	238	3
2910	58	10	213	6
8845	176	3	775	7
8656	173	11	766	9
7306	146	13	691	0
5402	108	16	188	3
3821	76	20	459	18
447	8	2	57	16
3978	79	19	489	1
5907	118	16	498	14
4505	90	5	386	14
7969	159	11	1382	15
4967	99	15	675	0
4783	95	9	213	9
5963	119	12	1152	18
4063	81	3	467	11
9288	185	13	1582	14
5285	105	19	288	16
4669	93	13	606	7
3414	68	19	306	18
9334	186	6	1203	11
5322	106	7	952	8
1263	25	8	155	11
9562	191	17	1105	15
8573	171	5	1520	11
3988	79	1	788	13
4344	86	5	637	12
5181	103	0	383	17
9461	189	1	387	20
3726	74	14	432	16
156	3	2	27	11
9228	184	14	1130	3
6044	120	5	565	11
5690	113	4	349	8
8743	174	9	559	1
7049	140	18	1031	12
7330	146	10	369	14
4119	82	19	144	5
1926	38	18	283	11
3464	69	17	325	0
3896	77	20	508	19
1901	38	7	242	16
2730	54	8	281	0
1890	37	3	103	16
575	11	1	88	14
4528	90	12	429	12
8194	163	0	1563	10
4850	97	10	930	12
4741	94	14	478	5
2175	43	6	371	13
7125	142	2	628	10
7637	152	16	457	19
8625	172	10	231	8
2350	47	20	428	2
7956	159	7	1044	1
2058	41	5	294	5
1714	34	1	86	3
9998	199	19	378	10
6276	125	15	1109	20
9203	184	9	506	18
8613	172	3	668	12
3279	65	15	242	2
4321	86	20	102	2
7098	141	17	247	15
5724	114	7	1002	20
7965	159	3	1528	16
6511	130	3	272	2
2855	57	20	167	15
7638	152	15	1161	2
4459	89	11	576	17
4812	96	20	729	5
7901	158	2	516	18
9087	181	7	586	14
7130	142	12	146	14
9993	199	6	377	12
9583	191	7	377	20
972	19	15	23	17
3477	69	12	537	9
9757	195	16	384	14
3545	70	12	567	0
1480	29	4	280	15
261	5	0	10	11
5632	112	19	1091	14
576	11	15	58	16
4709	94	6	647	6
8915	178	16	310	18
7585	151	18	471	13
4192	83	5	119	11
1336	26	13	53	5
6437	128	4	298	0
6639	132	8	1161	16
6588	131	15	902	16
8120	162	7	380	12
7439	148	7	200	6
8079	161	15	948	16
2900	58	14	115	20
1709	34	13	149	0
2578	51	4	381	17
9298	185	7	1574	13
1609	32	3	277	17
491	9	9	58	8
4530	90	0	463	17
1995	39	11	324	10
497	9	0	99	20
5382	107	8	967	0
1963	39	6	164	18
6885	137	2	457	4
9600	192	12	460	14
3459	69	12	441	7
4304	86	12	113	2
2644	52	8	118	0
8712	174	11	1081	13
3255	65	14	453	2
6332	126	9	265	6
133	2	17	17	0
9485	189	19	1268	5
5518	110	14	232	3
9919	198	5	519	6
9130	182	10	830	10
5507	110	16	826	13
1952	39	16	270	11
3026	60	6	131	19
6264	125	13	134	8
1486	29	10	71	6
3350	67	20	506	12
7986	159	6	1042	19
7342	146	2	945	12
9044	180	8	310	11
8814	176	6	208	3
5133	102	16	266	5
9069	181	1	429	0
813	16	17	22	3
7827	156	8	398	13
108	2	10	16	15
3557	71	11	365	6
6457	129	18	1039	3
8815	176	9	658	1
5643	112	19	655	18
9989	199	14	721	19
2872	57	7	205	13
9309	186	15	1486	14
4983	99	13	618	7
4523	90	12	371	6
2177	43	8	373	10
3199	63	1	381	5
8997	179	2	1670	16
4377	87	1	229	9
6246	124	14	899	19
3339	66	0	454	1
7360	147	7	875	11
4419	88	12	269	8
8142	162	17	696	4
9769	195	7	637	19
9019	180	14	1474	10
9764	195	12	353	16
3424	68	7	182	19
2050	41	4	263	0
1725	34	1	171	17
742	14	2	76	4
5680	113	8	850	1
6580	131	4	452	18
4368	87	9	163	15
8417	168	17	1587	2
5264	105	3	485	14
267	5	10	52	19
2256	45	7	120	18
4490	89	10	674	20
4838	96	12	436	8
9116	182	12	558	15
2975	59	19	412	11
9457	189	11	1168	7
5407	108	9	529	4
8817	176	15	448	5
1464	29	20	164	2
1251	25	16	227	16
2458	49	9	115	9
509	10	3	66	16
9101	182	6	1047	15
4515	90	12	482	14
4840	96	6	603	12
8362	167	13	991	16
633	12	12	77	9
1214	24	7	154	16
8947	178	0	1373	14
6889	137	6	626	0
3495	69	0	273	9
3106	62	1	226	18
6149	122	20	735	9
647	12	1	58	18
7782	155	17	1318	14
9195	183	7	1513	13
4360	87	6	497	13
819	16	13	30	7
9413	188	8	1639	13
9646	192	12	1356	15
1687	33	15	46	19
6245	124	12	1175	16
3611	72	4	713	8
5447	108	3	929	0
3043	60	1	162	6
6346	126	10	152	4
8221	164	17	597	7
2239	44	16	49	18
928	18	7	49	7
8135	162	11	457	4
986	19	10	183	15
2992	59	20	407	17
6502	130	1	953	6
1847	36	8	193	0
6987	139	14	1307	19
6148	122	1	298	3
4125	82	9	823	16
5281	105	2	313	0
2858	57	16	125	20
7820	156	18	610	8
4425	88	13	303	17
4988	99	11	935	14
1336	26	2	119	18
5556	111	11	1000	13
4699	93	8	350	7
1978	39	7	217	0
5676	113	4	986	11
8166	163	10	1143	2
2417	48	12	453	19
2807	56	8	256	1
3447	68	10	507	6
8494	169	3	1485	8
7193	143	1	1322	6
7099	141	0	401	0
8664	173	11	813	3
1814	36	18	173	1
3528	70	13	124	14
3417	68	12	250	19
7757	155	16	596	7
4621	92	7	130	15
9429	188	8	881	10
4274	85	14	598	9
1771	35	18	148	8
1399	27	12	72	1
4439	88	19	795	5
6417	128	12	980	0
8998	179	12	1301	8
8063	161	4	395	14
6841	136	3	188	11
9374	187	3	295	15
1015	20	1	36	4
4670	93	11	316	13
4088	81	10	494	16
9165	183	14	1530	9
1368	27	4	123	0
1098	21	3	152	3
3048	60	2	427	3
3161	63	12	299	2
8122	162	5	895	2
1254	25	12	189	19
2078	41	19	225	14
3804	76	17	413	11
9922	198	3	1362	3
5704	114	17	975	13
4810	96	9	344	2
5034	100	4	213	7
6615	132	10	418	11
5235	104	20	319	9
7860	157	1	686	6
6908	138	14	932	13
8047	160	14	726	3
951	19	10	33	4
3059	61	8	371	14
6185	123	16	990	7
1190	23	4	63	3
9878	197	9	1268	1
7848	156	20	1515	8
8420	168	9	780	7
2859	57	3	249	19
1303	26	4	253	7
7648	152	13	1114	8
6915	138	7	695	15
7228	144	10	853	1
8551	171	14	210	20
168	3	14	4	1
819	16	12	17	17
2769	55	20	278	9
2295	45	1	343	7
3822	76	5	548	13
3222	64	11	153	14
3908	78	7	648	20
5628	112	7	857	1
3238	64	12	266	2
9493	189	14	849	2
1957	39	4	68	18
8804	176	11	249	1
1464	29	8	64	20
1796	35	3	220	20
8352	167	18	1162	10
5433	108	5	981	0
3749	74	0	418	0
6062	121	19	201	20
5293	105	4	841	19
5877	117	10	729	5
342	6	15	6	9
4908	98	8	854	5
2222	44	2	247	16
3674	73	10	549	11
5197	103	16	348	11
6843	136	3	533	5
6370	127	18	785	4
3912	78	6	380	0
5645	112	3	690	18
4821	96	1	256	20
5625	112	20	626	4
1024	20	14	179	18
9870	197	19	1726	10
5063	101	12	556	19
7162	143	14	1246	18
4694	93	12	260	9
7990	159	15	1499	19
7235	144	15	927	2
1154	23	0	44	17
7349	146	3	1456	9
5431	108	5	485	20
5069	101	12	436	13
2025	40	16	122	0
4059	81	19	102	0
1647	32	9	116	17
228	4	18	11	19
2235	44	4	410	16
7196	143	15	166	16
7245	144	12	1271	19
2021	40	5	137	12
5246	104	7	1029	10
1896	37	16	202	5
3210	64	2	529	14
3377	67	1	507	15
114	2	1	11	1
3995	79	2	307	1
9584	191	16	1158	19
8941	178	8	997	14
4517	90	1	454	18
8128	162	8	724	3
1519	30	20	260	14
3309	66	9	422	5
9174	183	11	779	1
9871	197	16	1816	10
6889	137	14	1344	18
9041	180	5	495	3
6608	132	6	661	4
6625	132	16	890	7
5912	118	16	1180	4
2696	53	16	374	11
2487	49	12	413	9
7957	159	1	387	12
7564	151	9	1233	19
576	11	18	40	5
210	4	10	18	13
9056	181	20	555	15
8278	165	7	987	4
6895	137	11	646	2
750	15	0	90	1
7473	149	20	368	6
8544	170	4	829	6
9492	189	15	1724	10
2157	43	1	305	6
6348	126	4	788	12
7714	154	11	193	19
9162	183	15	1483	1
3399	67	3	289	1
6022	120	20	1172	19
4903	98	2	697	1
7882	157	8	1256	1
1412	28	6	242	1
1979	39	0	93	5
5569	111	17	843	13
8817	176	16	1048	19
6653	133	20	672	14
7899	157	13	947	7
6037	120	19	315	14
984	19	2	108	17
1002	20	17	199	3
5040	100	11	455	16
5938	118	5	320	17
2656	53	8	186	16
3746	74	15	279	17
2880	57	5	240	0
9475	189	15	456	15
1899	37	19	349	20
9185	183	19	1304	1
4636	92	4	207	12
6758	135	13	858	18
687	13	19	30	14
3840	76	14	143	18
2852	57	6	561	20
3539	70	0	249	9
869	17	1	104	13
6895	137	0	853	9
9523	190	15	1599	19
4594	91	20	416	20
950	19	18	34	17
5668	113	10	682	8
904	18	4	91	6
5861	117	20	239	19
5662	113	5	1036	14
3715	74	8	334	13
8816	176	12	1103	17
7359	147	19	1011	18
5081	101	17	443	2
9430	188	14	487	6
885	17	12	72	6
8876	177	2	1653	4
4177	83	19	803	19
5769	115	11	832	11
8305	166	17	313	5
7815	156	15	1337	7
3181	63	7	463	6
256	5	10	10	1
6742	134	12	1132	12
3866	77	5	645	6
2151	43	10	394	15
4528	90	13	275	7
4922	98	11	408	19
454	9	7	80	4
3707	74	13	506	14
2213	44	16	76	4
1768	35	14	49	12
5950	119	9	711	16
7079	141	3	965	13
6215	124	11	256	9
7433	148	18	651	2
6869	137	4	278	8
4836	96	7	936	16
7506	150	18	261	6
4519	90	12	195	16
8727	174	14	573	2
3480	69	0	363	15
7318	146	4	401	9
8372	167	12	907	13
8777	175	3	1263	14
778	15	12	39	12
791	15	18	91	9
3778	75	4	189	14
7599	151	13	178	16
4956	99	1	371	4
1713	34	19	311	20
237	4	10	14	15
5194	103	10	651	16
127	2	16	25	11
3040	60	13	178	10
7526	150	19	581	8
3720	74	9	617	19
7708	154	7	942	17
109	2	13	21	11
1161	23	11	70	2
5429	108	6	818	15
822	16	19	57	17
7093	141	11	291	13
5267	105	3	529	15
1595	31	3	121	0
131	2	17	22	12
1851	37	1	134	12
2808	56	6	484	5
4412	88	9	334	10
1927	38	19	42	0
1754	35	9	128	8
2672	53	18	367	15
2301	46	12	306	12
1052	21	8	127	19
2710	54	5	462	18
3223	64	10	122	12
802	16	15	99	14
3524	70	7	531	16
1654	33	15	218	12
4520	90	9	136	8
556	11	13	33	9
500	10	9	53	6
5901	118	13	850	7
9639	192	12	990	2
3433	68	18	209	19
8894	177	9	1533	14
2695	53	3	365	9
3321	66	14	291	6
4500	90	1	96	16
7170	143	16	369	8
1636	32	17	181	6
2649	52	8	437	20
5537	110	5	265	19
5592	111	11	1021	19
644	12	5	42	15
2325	46	0	296	0
1751	35	2	231	7
7752	155	19	402	8
7109	142	7	791	2
3450	69	7	498	5
3233	64	3	320	1
3199	63	6	351	12
2722	54	20	105	19
5698	113	18	874	1
6946	138	7	972	14
658	13	3	80	5
3500	70	14	420	19
4445	88	10	328	20
6547	130	16	554	9
5628	112	10	953	6
6287	125	11	835	18
2868	57	2	474	17
2935	58	10	284	0
6347	126	2	307	12
2201	44	7	103	4
6861	137	20	1139	8
4805	96	18	354	6
5226	104	10	300	3
4567	91	17	537	7
2149	42	19	112	18
4832	96	2	203	11
5273	105	5	876	16
220	4	19	28	17
1125	22	15	97	11
872	17	15	96	2
7843	156	14	603	5
2548	50	6	56	16
909	18	5	138	17
1298	25	1	96	19
3459	69	9	407	15
106	2	1	11	11
8357	167	8	1161	7
6320	126	20	693	3
3105	62	15	395	6
6064	121	8	1025	8
8631	172	0	1221	20
7387	147	10	910	14
6325	126	17	985	15
3031	60	8	126	3
2406	48	17	449	1
2380	47	10	259	0
8301	166	18	626	4
2969	59	3	232	0
5758	115	17	314	13
1324	26	7	156	7
1869	37	7	342	0
2676	53	6	215	17
4288	85	15	242	1
8882	177	10	752	11
9977	199	12	518	2
7352	147	4	1425	9
330	6	16	33	13
6120	122	11	964	3
1383	27	16	276	11
7012	140	8	214	19
5835	116	14	160	12
5790	115	17	620	5
5468	109	8	1039	19
5344	106	4	786	9
2020	40	19	249	17
9701	194	11	1130	11
8527	170	6	1012	11
9356	187	15	1116	17
4360	87	5	857	17
7017	140	20	333	19
2316	46	20	279	19
9275	185	5	746	5
9321	186	4	1752	2
1301	26	15	226	11
858	17	2	167	0
8850	177	1	1042	6
3605	72	15	166	2
8192	163	8	807	12
5900	118	12	230	5
1985	39	18	211	5
4742	94	12	943	7
1795	35	10	220	9
6302	126	11	568	10
191	3	6	4	1
6138	122	12	298	0
9900	198	13	1548	20
7948	158	13	1171	1
4491	89	9	652	20
1909	38	4	85	5
3096	61	19	235	18
4088	81	1	315	10
8436	168	13	731	10
295	5	7	43	5
5177	103	15	383	4
4523	90	10	409	14
3625	72	3	641	0
1188	23	5	148	20
5206	104	10	480	14
7301	146	17	156	4
5511	110	15	1082	9
6063	121	8	505	7
4982	99	16	995	13
4799	95	8	297	20
3779	75	7	304	18
7460	149	14	303	4
5059	101	6	698	18
8254	165	17	1555	9
8428	168	4	1520	8
9240	184	17	1782	18
7294	145	11	1025	0
3191	63	3	517	6
8048	160	17	1089	8
3684	73	8	671	20
8949	178	8	1271	0
7417	148	0	687	8
2172	43	4	134	9
2562	51	16	449	15
6969	139	20	1079	14
3007	60	17	534	1
1127	22	1	119	0
4104	82	2	301	17
6542	130	18	843	7
7227	144	1	724	13
4763	95	1	531	9
390	7	3	76	15
1347	26	7	184	6
5588	111	14	350	18
7978	159	13	816	13
1108	22	8	204	20
3694	73	19	734	19
8702	174	14	236	14
2767	55	2	395	15
7998	159	7	725	11
3624	72	1	533	4
4827	96	0	786	15
9460	189	10	528	20
1616	32	4	54	4
3271	65	5	584	19
4352	87	2	461	2
1137	22	1	170	1
1935	38	6	73	14
9352	187	16	1856	9
8026	160	1	648	11
2747	54	18	157	14
541	10	13	22	7
2217	44	13	208	9
3802	76	10	619	7
3492	69	3	255	18
7948	158	16	1073	8
3126	62	11	300	11
9596	191	4	1599	11
6741	134	2	540	9
2308	46	15	91	15
4421	88	19	414	12
9783	195	5	640	18
1595	31	5	203	2
628	12	11	84	20
9666	193	18	975	4
3565	71	8	151	4
4121	82	5	93	4
7470	149	17	1155	0
838	16	18	41	19
7352	147	1	247	5
8285	165	0	1147	18
6651	133	11	627	20
1710	34	12	215	11
6260	125	18	700	1
4937	98	17	864	9
4437	88	0	807	9
8719	174	1	877	16
9238	184	8	235	1
2139	42	15	147	0
4866	97	6	432	17
8833	176	19	1171	16
3726	74	18	79	4
6543	130	18	882	5
2915	58	17	386	8
4950	99	8	480	5
4744	94	13	650	11
2680	53	9	305	10
5416	108	6	970	17
5086	101	8	596	10
4877	97	11	156	6
5299	105	8	403	11
8924	178	6	1726	0
5567	111	19	1014	1
3006	60	12	491	12
7920	158	16	1251	9
5514	110	16	895	0
8457	169	19	1310	16
9785	195	4	1322	10
6736	134	2	433	5
9106	182	18	1054	3
5489	109	10	541	5
6341	126	20	1014	2
556	11	18	48	9
4463	89	16	628	17
2269	45	11	357	19
9558	191	11	961	18
3396	67	18	422	0
3318	66	13	145	10
1019	20	15	72	14
4166	83	10	90	17
7805	156	15	1008	10
2721	54	10	94	1
5363	107	2	843	14
4462	89	6	524	11
3460	69	1	579	9
5481	109	8	416	0
5471	109	12	860	12
9045	180	10	1011	7
4199	83	11	777	4
4044	80	18	175	4
7625	152	14	1078	17
576	11	6	86	6
1780	35	18	211	2
6470	129	0	693	20
2356	47	4	294	19
1966	39	18	261	7
3015	60	2	100	13
3934	78	20	699	10
8774	175	11	1708	13
5625	112	14	213	17
7576	151	1	1499	6
6848	136	0	714	16
1752	35	14	80	4
3140	62	12	474	19
9011	180	2	1157	18
3546	70	18	380	18
9031	180	11	333	3
9033	180	2	433	10
6430	128	11	499	9
6276	125	4	309	16
4919	98	6	900	12
4787	95	3	222	9
4436	88	0	633	9
8719	174	4	546	12
4245	84	20	171	12
9368	187	1	1719	9
839	16	10	31	15
5209	104	11	403	1
3988	79	18	775	8
8227	164	5	1427	14
2982	59	0	451	5
8847	176	2	1597	13
2062	41	15	233	8
390	7	1	44	8
6914	138	14	1106	7
5969	119	0	171	9
3583	71	19	569	5
5577	111	8	948	14
4065	81	1	401	7
6714	134	3	321	13
2992	59	16	476	5
929	18	3	116	8
8591	171	2	934	20
9144	182	2	1525	11
2153	43	19	207	1
1561	31	17	33	14
7641	152	20	1264	20
2884	57	7	503	12
2502	50	20	82	12
3989	79	12	234	17
2394	47	11	160	3
8865	177	9	726	19
2403	48	3	260	6
7115	142	10	1019	3
509	10	12	91	1
6951	139	12	579	17
347	6	2	47	12
1076	21	7	117	18
6717	134	17	226	10
3524	70	5	214	10
4399	87	12	708	15
4149	82	2	463	17
9276	185	19	894	14
6843	136	1	1226	6
6972	139	19	625	8
9376	187	12	819	19
